date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41921,10/9/14,9,10,2014,Chicago,IL,"Chicago, IL",-87.6244212,41.8755546,city,Fireball,Not really a believer in UFOs but here's what happened: I'm in river north (Chicago) watching TV in my apartment. I see a bright green
41921,10/9/14,9,10,2014,Chicago,IL,"Chicago, IL",-87.6244212,41.8755546,city,Light,"Out of the dark mid sky shot a green light with a stronger green light below the object, almost looked like a shooting star. This objec"
41921,10/9/14,9,10,2014,Litchfield,SC,"Litchfield, SC",-79.0858734,33.4851682,hamlet,Light,"Multiple orange globes in sky SE of Litchfield, SC."
41921,10/9/14,9,10,2014,Kingston,RI,"Kingston, RI",-71.5225598,41.4803791,administrative,Fireball,Fireballs all moving same direction.
41921,10/9/14,9,10,2014,Oxford,CT,"Oxford, CT",-73.1167766,41.4339853,town,Sphere,Red star-like objects in sky.
41921,10/9/14,9,10,2014,Pawley's Island,SC,"Pawley's Island, SC",-79.1215912,33.4293486,administrative,Unknown,Group of 3 orbs of flashing white lights traveling fast over the ocean
41921,10/9/14,9,10,2014,North Myrtle Beach,SC,"North Myrtle Beach, SC",-78.680016,33.8160058,city,Light,Four bright orange spheres of light suddenly appearing and disappearing in sky over ocean.
41921,10/9/14,9,10,2014,Hugo,MN,"Hugo, MN",-92.9932734,45.159967,city,Circle,"Seen a mostly white (green/blue) flashing object floating in the same spot (over Grant, MN), then it slowly faded away."
41921,10/9/14,9,10,2014,Cedar Falls,IA,"Cedar Falls, IA",-92.4454654,42.5277622,city,Triangle,"Possible UFO Sighting in Iowa, October 9, 2014."
41921,10/9/14,9,10,2014,Pawleys Island,SC,"Pawleys Island, SC",-79.1215912,33.4293486,administrative,Circle,Orange orbs forming patterns above the ocean
41921,10/9/14,9,10,2014,Litchfield,NH,"Litchfield, NH",-71.4797889,42.8442536,administrative,Light,((NUFORC Note: No information provided by witness. PD))
41921,10/9/14,9,10,2014,Califon,NJ,"Califon, NJ",-74.8357215,40.7195448,administrative,Triangle,"I was outside my house at approximately 8:45 PM and so some very bright lights flying in the NW sky, headed SW."
41921,10/9/14,9,10,2014,Huntington Beach,CA,"Huntington Beach, CA",-118.0000112,33.6781238,city,Circle,One ufo hovering over Huntington Beach 20:30 (8:30pm) 11/9/2014 in the eastern sky glowing blue.
41921,10/9/14,9,10,2014,Butler,IN,"Butler, IN",-84.8713507,41.4297694,city,Unknown,"Flashing, stationary white light in eastern sky"
41921,10/9/14,9,10,2014,Middletown,CT,"Middletown, CT",-72.65155992,41.549566,city,Circle,Bright big circular light with an aura like light next to the full moon and bellow a tiny little light getting closer to it or in it.
41921,10/9/14,9,10,2014,Mays Landing,NJ,"Mays Landing, NJ",-74.727661,39.4523326,village,Other,10/9/15 @ 8:10pm from my position in mays landing nj I observed a faint light that Can only be compared to a star. I was looking at the
41921,10/9/14,9,10,2014,Abingdon,VA,"Abingdon, VA",-81.9774878,36.7095788,administrative,Light,"Standing on my back porch, around 8/8:15, I saw 2 white lights in the sky. I just happened to look to my left and there they were. When"
41921,10/9/14,9,10,2014,Garden City,SC,"Garden City, SC",-79.0086464,33.5929472,administrative,Circle,Lights in the sky.
41921,10/9/14,9,10,2014,Norwell,MA,"Norwell, MA",-70.7939307,42.1617681,administrative,Circle,"3 orange spheres/orbs flying in succession due east toward ocean, no sound"
41921,10/9/14,9,10,2014,Boalsburg,PA,"Boalsburg, PA",-77.7924992,40.7756184,administrative,Cigar,Orange line with three bright orange specks in middle. (Solid Lights)
41921,10/9/14,9,10,2014,Clovis,CA,"Clovis, CA",-119.7029194,36.8252277,city,Sphere,Bright orb over Clovis emitting Second Orb.
41921,10/9/14,9,10,2014,Sharpsburg,GA,"Sharpsburg, GA",-84.6485417,33.3392842,administrative,Sphere,Bright round object in southeastern sky in Georgia.
41921,10/9/14,9,10,2014,Peacham,VT,"Peacham, VT",-72.1689857,44.3289482,village,Sphere,Two orange orbs of unexplained origin observed in the sky appearing to be self autonomous.
41921,10/9/14,9,10,2014,Tacoma,WA,"Tacoma, WA",-122.4398746,47.2495798,city,Unknown,"We thought we saw a meteor trail, it changed direction, turned into a light and dissappears over Tacoma"
41921,10/9/14,9,10,2014,Hogansville,GA,"Hogansville, GA",-84.914936,33.1731769,city,Circle,"Bright object making 90 degree turns, changing speed, Before dark"
41921,10/9/14,9,10,2014,Waretown,NJ,"Waretown, NJ",-74.2232061,39.7938958,town,Disk,Driving S on NJ Parkway when straight away as driving looked up and saw a shiny silvery shaped disk flashed light hovering flashing.
41921,10/9/14,9,10,2014,Boise,ID,"Boise, ID",-116.2044429,43.615046,city,Light,Slow moving UFO near Boise foothills.
41921,10/9/14,9,10,2014,Roanoke,VA,"Roanoke, VA",-79.9414313,37.270973,city,Triangle,Very fast object with 2 or 3 bright lights in the form of a triangle going 3x the speed of a regular aircraft
41921,10/9/14,9,10,2014,Greensboro,NC,"Greensboro, NC",-79.7919754,36.0726355,city,Oval,After today I know for a fact we are not alone!
41921,10/9/14,9,10,2014,Fremont,CA,"Fremont, CA",-121.9885719,37.5482697,city,Sphere,Two reddish orbs that moved silently and quickly through the sky.
41921,10/9/14,9,10,2014,Delmar,MD,"Delmar, MD",-75.577425,38.4559497,administrative,Light,"2nd consecutive night sighting this strange light. Appears to be a star, but matches no stars according to numerous star maps. I have s"
41920,10/8/14,8,10,2014,Amherst,NY,"Amherst, NY",-78.7997616,42.9783924,town,Light,"Red light stood stable on the sky about 15 minutes, then moved East to west and west to east in straingt line for couple of times came"
41920,10/8/14,8,10,2014,Grand Blanc,MI,"Grand Blanc, MI",-83.6299518,42.9275277,city,Light,Bright pulsing light caught on our HD surveillance system
41920,10/8/14,8,10,2014,Richmond,TX,"Richmond, TX",-95.7607832,29.5821811,city,Light,Bright solid light.
41920,10/8/14,8,10,2014,Myrtle Beach,SC,"Myrtle Beach, SC",-78.8817622,33.6955167,city,Light,Three lights of possibly one object nearly equidistant moving across sky low appeared to move up and down very fast
41920,10/8/14,8,10,2014,Charlotte,NC,"Charlotte, NC",-80.8431268,35.2270869,city,Light,6 large circular orange lights moving across the sky from west to east. No noise. No apparent formation.
41920,10/8/14,8,10,2014,North Myrtle Beach,SC,"North Myrtle Beach, SC",-78.680016,33.8160058,city,Formation,"5-6 red-orange linear lights in the sky above the ocean. they appeared one after the other, and lasted 5 seconds each before fading out"
41920,10/8/14,8,10,2014,North Myrtle Beach,SC,"North Myrtle Beach, SC",-78.680016,33.8160058,city,Circle,Round Orange Glowing Lights over Atlantic off shore of North Myrtle Beach SC
41920,10/8/14,8,10,2014,Detroit,MI,"Detroit, MI",-83.0567375,42.3486635,city,Light,"Lights blinking alternating sequences red and green. Lights changed direction several times east, west north and south then departed ea"
41920,10/8/14,8,10,2014,Leominster,MA,"Leominster, MA",-71.759794,42.5250906,city,Light,"Bright yellow light, size as an average star moving E to SW. Evntually ascended out of sight."
41920,10/8/14,8,10,2014,Cherry Grove,SC,"Cherry Grove, SC",-78.6497369,33.8257281,beach,Rectangle,"6 friends sitting on porch looking over the ocean saw 4 bright lights, each one appeared to be a cluster of 3 smaller lights; no moveme"
41920,10/8/14,8,10,2014,Folly Beach,SC,"Folly Beach, SC",-79.9403673,32.6551798,city,Fireball,"Three orange/yellow lights in a triangular formation near the Charleston Harbor, viewed from the Folly Beach pier under a full moon."
41920,10/8/14,8,10,2014,San Francisco,CA,"San Francisco, CA",-71.2743272,46.8443248,clothes,Triangle,I have seen 4 crafts. Two looked like they were going to crash but didn't. One other gave a light show of distraction.
41920,10/8/14,8,10,2014,Cedar Rapids,IA,"Cedar Rapids, IA",-91.6704053,41.9758872,city,Disk,Fast flying UFO.
41920,10/8/14,8,10,2014,North Myrtle Beach,SC,"North Myrtle Beach, SC",-78.680016,33.8160058,city,Sphere,Three bright orange spheres of light appeared and disappeared over the ocean.
41920,10/8/14,8,10,2014,Taylor,MI,"Taylor, MI",-83.2696509,42.240872,city,Unknown,Green and red object soaring in the sky
41920,10/8/14,8,10,2014,New Bedford,MA,"New Bedford, MA",-70.934205,41.6362152,administrative,Light,I was standing on my front porch and thought I was looking at star but then they started moving. There was at least 20 slow moving obje
41920,10/8/14,8,10,2014,Susanville,CA,"Susanville, CA",-120.6530063,40.4162842,city,Light,Bright planet like light hovers then takes off.
41920,10/8/14,8,10,2014,Quakertown,PA,"Quakertown, PA",-75.3415667,40.4417682,administrative,Light,Moving white star-like light.
41920,10/8/14,8,10,2014,St. George Island,FL,"St. George Island, FL",-84.8809064,29.6565101,island,Formation,3 amber lights over the Gulf.
41920,10/8/14,8,10,2014,Madera,CA,"Madera, CA",-119.7737991,37.1716264,administrative,Circle,There were three red orbs in a single line at about a 45 degree angle one further below and one to the right. They were solid bright re
41920,10/8/14,8,10,2014,Temple City/Arcadia,CA,"Temple City/Arcadia, CA",-118.0654419,34.1192387,school,Circle,"North Eastern evening sky, two objects appear and disappear like the Phoenix lights all in about 10 to 20 seconds."
41920,10/8/14,8,10,2014,Jackson,TN,"Jackson, TN",-88.813947,35.614517,city,Cylinder,10/08/14 cylindrical light stationery light west of Jackson TN. Sky was clear of clouds. Too small & still to be traces of planes.
41920,10/8/14,8,10,2014,Whitewater,WI,"Whitewater, WI",-88.7292679,42.8336422,city,Unknown,"Multiple lights in the sky moving somewhat together, hovering, then dissipated, silent, just after dusk."
41920,10/8/14,8,10,2014,Millville,MA,"Millville, MA",-71.5808973,42.0278756,administrative,Fireball,It was bright red and orange moving fast and then dimmed and disappeared moving southwest
41920,10/8/14,8,10,2014,Boalsburg,PA,"Boalsburg, PA",-77.7924992,40.7756184,administrative,Cigar,"Bright orange, cigar shaped floating object."
41920,10/8/14,8,10,2014,Hedrick,IA,"Hedrick, IA",-92.3087945,41.1725134,city,Unknown,Light.
41920,10/8/14,8,10,2014,Kingsport,TN,"Kingsport, TN",-82.51336623,36.4905785,city,Light,"Huge bright moving light, disappeared within a few seconds."
41920,10/8/14,8,10,2014,Waterbury,CT,"Waterbury, CT",-73.0514966,41.5581525,city,,Fireballs.
41920,10/8/14,8,10,2014,Portland,OR,"Portland, OR",-122.6741949,45.5202471,city,Unknown,"Two people saw several small shiny objects floating in circles above Portland. At first, we thought they were birds, but they were much"
41920,10/8/14,8,10,2014,Isle of Palms,SC,"Isle of Palms, SC",-79.7880359,32.7867697,city,Triangle,3 lights in triangle shape. next to the moon and very bright
41920,10/8/14,8,10,2014,North Myrtle Beach,SC,"North Myrtle Beach, SC",-78.680016,33.8160058,city,Other,Various orange light patterns. Stationary in sky turning on and off at different times
41920,10/8/14,8,10,2014,Newburgh,IN,"Newburgh, IN",-2.0036775,57.3194088,village,Triangle,Very large triangle shaped craft over Southern Indiana.
41920,10/8/14,8,10,2014,Cranberry Township,PA,"Cranberry Township, PA",-80.1060506,40.7099343,administrative,Disk,"2 UFOs sighted in the middle of a busy intersection in Cranberry, PA."
41920,10/8/14,8,10,2014,New York City (Brooklyn),NY,"New York City (Brooklyn), NY",-73.9943634,40.6463108,station,Sphere,I was leaving my bushwick apartment in brooklyn around 6:45 Am when something high in the sky caught my attention. It was moving in and
41920,10/8/14,8,10,2014,Batavia,OH,"Batavia, OH",-84.1768795,39.0770072,administrative,Flash,While watching the lunar eclipse on 10/08/2014. I observed a satellite above the blood moon traveling left to right @ a consistent spe
41920,10/8/14,8,10,2014,Newburgh,NY,"Newburgh, NY",-74.0104179,41.5034271,city,Light,Strange lights in photograph. lights not seen by naked eye prior to taking pic
41920,10/8/14,8,10,2014,Oak Lawn,IL,"Oak Lawn, IL",-87.7581081,41.7108662,administrative,Light,Two Fake Stars During October 8th 2014 Lunar Eclipse
41920,10/8/14,8,10,2014,Austin,TX,"Austin, TX",-97.7436995,30.2711286,city,Disk,"10/08/14, 5:55 AM, Pictures of a ship around the moon as it was in Eclipse.
I was visiting in Austin, TX. The night of the lunar e"
41920,10/8/14,8,10,2014,Chariton,IA,"Chariton, IA",-93.3062654,41.0140459,city,Cigar,"Cigar shaped object, with three white-ish then blue-ish lights in the back, moving from W to SE for 7-8 sec."
41920,10/8/14,8,10,2014,Hammond,LA,"Hammond, LA",-87.500043,41.5833658,city,Fireball,Sighting during the blood moon.
41920,10/8/14,8,10,2014,Goldendale,WA,"Goldendale, WA",-120.8217312,45.8206794,city,Light,"Strange light orb seen on night of Moon eclipse in Goldendale, Washington."
41920,10/8/14,8,10,2014,Windsor,CA,"Windsor, CA",-83.0285111,42.3032758,city,Light,Early AM pulsating and erratically shifting light/object.
41920,10/8/14,8,10,2014,Goldendale,WA,"Goldendale, WA",-120.8217312,45.8206794,city,Light,"Multiple sightings of fireballs, orbs, cigar shaped crafts in Goldendale, Washington."
41920,10/8/14,8,10,2014,West Los Angeles,CA,"West Los Angeles, CA",-118.448135,34.0463986,hamlet,Triangle,"3 lights in the shape of a triangle flying low, very fast and silent."
41919,10/7/14,7,10,2014,Gainesville,TX,"Gainesville, TX",-97.16162383,33.646242,city,Triangle,"We witnessed a triangular shaped object with a light at each corner, stop and fly silently during a blackout."
41919,10/7/14,7,10,2014,Mastic,NY,"Mastic, NY",-72.8409359,40.8020431,administrative,Formation,Big orange lights in V formation joined by more lights before turning away.
41919,10/7/14,7,10,2014,Winsted,CT,"Winsted, CT",-73.07178483,41.927511,administrative,Fireball,Winsted UFO sighting.
41919,10/7/14,7,10,2014,Grants Pass,OR,"Grants Pass, OR",-123.3272489,42.4393707,city,Fireball,"Glowing orb hovering, changing direction then leaving came really close, maybe 500 yds got pic.."
41919,10/7/14,7,10,2014,Oakland,CA,"Oakland, CA",-122.2713563,37.8044557,city,Light,Two Objects Give Off a Bright Flash High in the Sky While Moving at Speed.
41919,10/7/14,7,10,2014,Baker City,OR,"Baker City, OR",-117.8343848,44.7748748,city,,Red blinking light with 2 green circular lights on either side
41919,10/7/14,7,10,2014,Ronkonkoma,NY,"Ronkonkoma, NY",-73.13598023,40.80738935,administrative,Circle,3 objects spotted over exit 59 on LIE
41919,10/7/14,7,10,2014,Sigel,IL,"Sigel, IL",-88.4942152,39.2261504,administrative,Chevron,"My wife and I witnessed a low flying, totally silent v shaped craft from our home."
41919,10/7/14,7,10,2014,Leadville,CO,"Leadville, CO",-106.2925238,39.2508229,city,Disk,UFO.
41919,10/7/14,7,10,2014,Key Largo,FL,"Key Largo, FL",-80.4472802,25.0865151,hamlet,Light,Single bright white object seen by boat captain moving west to east at low altitude/super high speed.
41919,10/7/14,7,10,2014,Oklahoma City,OK,"Oklahoma City, OK",-97.5170536,35.4729886,city,Changing,UFO over Oklahoma.
41919,10/7/14,7,10,2014,Hollywood,CA,"Hollywood, CA",-118.3299899,34.1028268,suburb,Light,"Flashing light of white, red, green and blue in sky. Moved slowly but not with the stars. ((NUFORC Note: ""Twinkling"" star? PD))"
41918,10/6/14,6,10,2014,Colby,KS,"Colby, KS",-101.0523773,39.3958369,city,Circle,Hovering circular object with lights
41918,10/6/14,6,10,2014,Charleston,SC,"Charleston, SC",-79.9402728,32.7876012,city,Circle,3 green glowing craft over harbor.
41918,10/6/14,6,10,2014,Troutdale,OR,"Troutdale, OR",-122.391155,45.5317928,city,Triangle,Giant triangle in the western sky. Red lights. Missing time!
41918,10/6/14,6,10,2014,Eldon,MO,"Eldon, MO",-92.5815759,38.3483636,city,Rectangle,huge triangle shaped with lights on the side huge roaring sound
41918,10/6/14,6,10,2014,Kingston,OK,"Kingston, OK",-96.7197217,33.9987101,administrative,Changing,At approximately 10:00 pm a spherical orange like began to ascend from the trees. It ascended 55 degrees and then turned into what look
41918,10/6/14,6,10,2014,Deltona,FL,"Deltona, FL",-81.2636738,28.9005446,city,Fireball,Object appeared briefly as a fireball or burning ember of some kind. Glowing bright Orange.
